drug_name_id,drugname,odrugname,Brand,Brand0,Brand1,Brand2,Brand3,Brand4,Brand5,Brand6,Brand7,Brand8,Brand9,Brand10,Brand11,Brand12,Brand13,Brand14,Brand15,Brand16,Brand17,Brand18,Brand19,Brand20,Brand21,Brand22,Brand23,Brand24,Brand25,Brand26,Brand27,Brand28,Brand29,Brand30,applno1,DrugName1,applno2,DrugName2,applno3,DrugName3,applno4,DrugName4,applno5,DrugName5,applno6,DrugName6,applno7,DrugName7,applno8,DrugName8,applno9,DrugName9,applno10,DrugName10,applno11,DrugName11,date,year,month,brandname,indication,dstatus,action,otheraction,tech,ndablanumber,ndabla,submissiondate,submissiondatesource,priorityreview,accelerated,fasttrack,orphandrug,breakthrough,brkthrudate,manufacturer,firmtypesymbol,firm_public,firm_revenue,firm_revenue_lag_1,firm_revenue_lag_2,firm_revenue_lag_3,firm_revenue_lag_4,firm_revenue_lag_5,firm_grossprofit,firm_rd,firm_rd_supplemental,acquiredfirmrevenueinyearof,acquiredfirmdatelastrevenue,acquiredfirmyearlastrevenue,jv_dummy,firm_notes,in_cancerfile,drug_notes,revenue,gprofit,rnd,revenuelag1,revenuelag2,revenuelag3,revenuelag4,revenuelag5,DA,icd9,atc2
19,ALBIGLUTIDE,"716155; ALBUGON; EPERZAN; GSK-716155; SYNCRIA; TANZEUM; ALBIGLUTIDE; ALBUMIN-GLP-1 FUSION PROTEIN (DIABETES), HUMAN GENOME SCIENCES; RECOMBINANT GLUCAGON-LIKE PEPTIDE 1 (GLP, LONG ACTING), HUMAN GENOME SCIENCES","716155; ALBUGON; EPERZAN; GSK-716155; SYNCRIA; TANZEUM; ALBIGLUTIDE; ALBUMIN-GLP-1 FUSION PROTEIN (DIABETES), HUMAN GENOME SCIENCES; RECOMBINANT GLUCAGON-LIKE PEPTIDE 1 (GLP, LONG ACTING), HUMAN GENOME SCIENCES",ALBIGLUTIDE,716155,ALBUGON,EPERZAN,GSK-716155,SYNCRIA,TANZEUM,ALBIGLUTIDE,"ALBUMIN-GLP-1 FUSION PROTEIN (DIABETES), HUMAN GENOME SCIENCES","RECOMBINANT GLUCAGON-LIKE PEPTIDE 1 (GLP, LONG ACTING), HUMAN GENOME SCIENCES",,,,,,,,,,,,,,,,,,,,,,125431,ALBIGLUTIDE,,,,,,,,,,,,,,,,,,,,,2014-04-15,2014,4,Tanzeum,non-insulin dependent diabetes,REGISTERED,GLUCAGON-LIKE PEPTIDE 1 AGONIST,HYPOGLYCEMIC AGENT,BIOLOGICAL THERAPEUTIC; FORMULATION POWDER; FREEZE DRYING; LIQUID FORMULATION; PROTEIN FUSION; PROTEIN RECOMBINANT; SUBCUTANEOUS FORMULATION; SUSTAINED RELEASE FORMULATION; WEEKLY DOSING,125431,BLA,2013-01-14,fda,0,0,0,0,0,,glaxosmithkline,NYSE: GSK,1,35854.4,43907.9,42959.8,42629,44331.3,45825.1,24441.7,5376.76,5376.8,,,,,,,,35854.4,24441.7,5376.76,43907.9,42959.8,42629,44331.3,45825.1,,250,A10
226,DULAGLUTIDE,"GLP-1 FC; GLP-1 ANALOG (TYPE 2 DIABETES), ELI LILLY; GLP-FC; LY-2189265; TRULICITY; TRULICITY ATEOS; TRULICITY ATEOS; DULAGLUTIDE","GLP-1 FC; GLP-1 ANALOG (TYPE 2 DIABETES), ELI LILLY; GLP-FC; LY-2189265; TRULICITY; TRULICITY ATEOS; TRULICITY ATEOS; DULAGLUTIDE",DULAGLUTIDE,GLP-1 FC,"GLP-1 ANALOG (TYPE 2 DIABETES), ELI LILLY",GLP-FC,LY-2189265,TRULICITY,TRULICITY ATEOS,TRULICITY ATEOS,DULAGLUTIDE,,,,,,,,,,,,,,,,,,,,,,,125469,DULAGLUTIDE,,,,,,,,,,,,,,,,,,,,,2014-09-18,2014,9,Trulicity,non-insulin dependent diabetes,REGISTERED,GLUCAGON-LIKE PEPTIDE 1 AGONIST,HYPOGLYCEMIC AGENT,ANTIBODY FRAGMENT; BIOLOGICAL THERAPEUTIC; IMMUNOGLOBULIN-G; PROTEIN FUSION; SOLUTION; SUBCUTANEOUS FORMULATION; WEEKLY DOSING,125469,BLA,2013-09-18,fda,0,0,0,0,0,,eli lilly,NYSE: LLY,1,19615.6,23113.1,22603.4,24286.5,23076,21836,14683.1,4733.6,4733.6,,,,,,,,19615.6,14683.1,4733.6,23113.1,22603.4,24286.5,23076,21836,,250,A10
659,"SAXAGLIPTIN + EXTENDED-RELEASE METFORMIN (ORAL, TYPE 2 DIABETES), ASTRAZENECA/BMS","KOMBIGLYZE XR; RIAX-M; METFORMIN HYDROCHLORIDE + ONGLYZA; METFORMIN HYDROCHLORIDE + SAXAGLIPTIN HYDROCHLORIDE; SAXAGLIPTIN + EXTENDED-RELEASE METFORMIN (ORAL, TYPE 2 DIABETES), ASTRAZENECA/BMS; SAXAGLIPTIN + METFORMIN (ORAL, TYPE 2 DIABETES), ASTRAZENECA; SAXAGLIPTIN HYDROCHLORIDE + EXTENDED-RELEASE METFORMIN HYDROCHLORIDE (ORAL, TYPE 2 DIABETES), ASTRAZENECA/BMS; SAXAGLIPTIN HYDROCHLORIDE + METFORMIN HYDROCHLORIDE","KOMBIGLYZE XR; RIAX-M; METFORMIN HYDROCHLORIDE + ONGLYZA; METFORMIN HYDROCHLORIDE + SAXAGLIPTIN HYDROCHLORIDE; SAXAGLIPTIN + EXTENDED-RELEASE METFORMIN (ORAL, TYPE 2 DIABETES), ASTRAZENECA/BMS; SAXAGLIPTIN + METFORMIN (ORAL, TYPE 2 DIABETES), ASTRAZENECA; SAXAGLIPTIN HYDROCHLORIDE + EXTENDED-RELEASE METFORMIN HYDROCHLORIDE (ORAL, TYPE 2 DIABETES), ASTRAZENECA/BMS; SAXAGLIPTIN HYDROCHLORIDE + METFORMIN HYDROCHLORIDE","SAXAGLIPTIN + EXTENDED-RELEASE METFORMIN (ORAL, TYPE 2 DIABETES), ASTRAZENECA/BMS",KOMBIGLYZE XR,RIAX-M,METFORMIN HYDROCHLORIDE + ONGLYZA,METFORMIN HYDROCHLORIDE + SAXAGLIPTIN HYDROCHLORIDE,"SAXAGLIPTIN + EXTENDED-RELEASE METFORMIN (ORAL, TYPE 2 DIABETES), ASTRAZENECA/BMS","SAXAGLIPTIN + METFORMIN (ORAL, TYPE 2 DIABETES), ASTRAZENECA","SAXAGLIPTIN HYDROCHLORIDE + EXTENDED-RELEASE METFORMIN HYDROCHLORIDE (ORAL, TYPE 2 DIABETES), ASTRAZENECA/BMS",SAXAGLIPTIN HYDROCHLORIDE + METFORMIN HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,,,,,200678,METFORMIN HYDROCHLORIDE; SAXAGLIPTIN HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,,,2010-11-05,2010,11,Kombiglyze XR,non-insulin dependent diabetes,REGISTERED,AMP ACTIVATED PROTEIN KINASE STIMULATOR; DIPEPTIDYL PEPTIDASE IV INHIBITOR,BIGUANIDE ANTIDIABETIC PRODUCT; DPP IV INHIBITOR ANTIDIABETIC PRODUCT; HYPOGLYCEMIC AGENT,DRUG COMBINATION; FILM COATING; ORAL FORMULATION; ORAL SUSTAINED RELEASE FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,200678,NDA,2009-12-29,fda,0,0,0,0,0,,bristol-myers squibb,NYSE: BMY,1,19484,18808,17715,15617,16208,18605,14320,3424,3556,,,,,,,,19484,14320,3424,18808,17715,15617,16208,18605,,250,A10
434,LINAGLIPTIN,BI-1356; BI-1356-BS; ONDERO; TRADJENTA; TRAJENTA; TRAYENTA; TRAZENTA; LINAGLIPTIN; LINAGLIPTINE,BI-1356; BI-1356-BS; ONDERO; TRADJENTA; TRAJENTA; TRAYENTA; TRAZENTA; LINAGLIPTIN; LINAGLIPTINE,LINAGLIPTIN,BI-1356,BI-1356-BS,ONDERO,TRADJENTA,TRAJENTA,TRAYENTA,TRAZENTA,LINAGLIPTIN,LINAGLIPTINE,,,,,,,,,,,,,,,,,,,,,,201280,LINAGLIPTIN,,,,,,,,,,,,,,,,,,,,,2011-05-02,2011,5,Tradjenta,non-insulin dependent diabetes,REGISTERED,DIPEPTIDYL PEPTIDASE IV INHIBITOR,DPP IV INHIBITOR ANTIDIABETIC PRODUCT; HYPOGLYCEMIC AGENT; VULNERARY AGENT,DAILY DOSING; FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,201280,NDA,2010-07-02,fda,0,0,0,0,0,,boehringer ingelheim,private,0,,,,,,,,,,,,,,,,,,,,,,,,,,250,A10
435,"LINAGLIPTIN + METFORMIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM/ELI LILLY","BI-1356 + METFORMIN; BI-1356 + METFORMIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM; JENTADUETO; ONDERO + METFORMIN; ONDERO + METFORMIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM; ONDERO MET; ONDERO MET; TRAJENTA DUO; TRAJENTAMET; LINAGLIPTIN + METFORMIN; LINAGLIPTIN + METFORMIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM/ELI LILLY; LINAGLIPTIN + METFORMIN IR; METFORMIN + BI-1356 (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM; METFORMIN + ONDERO (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM; METFORMIN + LINAGLIPTIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM","BI-1356 + METFORMIN; BI-1356 + METFORMIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM; JENTADUETO; ONDERO + METFORMIN; ONDERO + METFORMIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM; ONDERO MET; ONDERO MET; TRAJENTA DUO; TRAJENTAMET; LINAGLIPTIN + METFORMIN; LINAGLIPTIN + METFORMIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM/ELI LILLY; LINAGLIPTIN + METFORMIN IR; METFORMIN + BI-1356 (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM; METFORMIN + ONDERO (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM; METFORMIN + LINAGLIPTIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM","LINAGLIPTIN + METFORMIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM/ELI LILLY",BI-1356 + METFORMIN,"BI-1356 + METFORMIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM",JENTADUETO,ONDERO + METFORMIN,"ONDERO + METFORMIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM",ONDERO MET,ONDERO MET,TRAJENTA DUO,TRAJENTAMET,LINAGLIPTIN + METFORMIN,"LINAGLIPTIN + METFORMIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM/ELI LILLY",LINAGLIPTIN + METFORMIN IR,"METFORMIN + BI-1356 (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM","METFORMIN + ONDERO (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM","METFORMIN + LINAGLIPTIN (ORAL, TYPE 2 DIABETES), BOEHRINGER INGELHEIM",,,,,,,,,,,,,,,,201281,LINAGLIPTIN; METFORMIN HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,,,2012-01-30,2012,1,Jentadueto,non-insulin dependent diabetes,REGISTERED,AMP ACTIVATED PROTEIN KINASE STIMULATOR; DIPEPTIDYL PEPTIDASE IV INHIBITOR,BIGUANIDE ANTIDIABETIC PRODUCT; DPP IV INHIBITOR ANTIDIABETIC PRODUCT; HYPOGLYCEMIC AGENT,DRUG COMBINATION; FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; SUSTAINED RELEASE FORMULATION; TABLET FORMULATION,201281,NDA,2011-01-19,fda,0,0,0,0,0,,boehringer ingelheim,private,0,,,,,,,,,,,,,,,,,,,,,,,,,,250,A10
672,"SITAGLIPTIN + EXTENDED-RELEASE METFORMIN (ORAL, TYPE 2 DIABETES, MERCK & CO","JANUMET XR; MK-0431A XR; SITAGLIPTIN + EXTENDED-RELEASE METFORMIN (ORAL, TYPE 2 DIABETES, MERCK & CO","JANUMET XR; MK-0431A XR; SITAGLIPTIN + EXTENDED-RELEASE METFORMIN (ORAL, TYPE 2 DIABETES, MERCK & CO","SITAGLIPTIN + EXTENDED-RELEASE METFORMIN (ORAL, TYPE 2 DIABETES, MERCK & CO",JANUMET XR,MK-0431A XR,"SITAGLIPTIN + EXTENDED-RELEASE METFORMIN (ORAL, TYPE 2 DIABETES, MERCK & CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,202270,METFORMIN HYDROCHLORIDE; SITAGLIPTIN PHOSPHATE,,,,,,,,,,,,,,,,,,,,,2012-02-02,2012,2,Janumet XR,non-insulin dependent diabetes,REGISTERED,AMP ACTIVATED PROTEIN KINASE STIMULATOR; DIPEPTIDYL PEPTIDASE IV INHIBITOR,DPP IV INHIBITOR ANTIDIABETIC PRODUCT; HYPOGLYCEMIC AGENT,DRUG COMBINATION; ORAL FORMULATION; ORAL SUSTAINED RELEASE FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,202270,NDA,2010-09-23,fda,0,0,0,0,0,,merck,NYSE: MRK,1,47267,48047,45987,27428,23850,24197.7,31009,7911,7968,,,,,,,,47267,31009,7911,48047,45987,27428,23850,24197.7,,250,A10
185,DAPAGLIFLOZIN PROPANEDIOL,"APPEBB; BMS-512148; BMS-512148-05; EDISTRIDE; FARXIGA; FORXIGA; OXRA; OXRA; SGLT-2 INHIBITOR (DIABETES), BMS; DAPAGLIFLOZIN; DAPAGLIFLOZIN PROPANEDIOL; DAPAGLIFLOZIN PROPANEDIOL MONOHYDRATE; SODIUM-GLUCOSE COTRANSPORTER INHIBITOR, BRISTOL-MYERS SQUIBB","APPEBB; BMS-512148; BMS-512148-05; EDISTRIDE; FARXIGA; FORXIGA; OXRA; OXRA; SGLT-2 INHIBITOR (DIABETES), BMS; DAPAGLIFLOZIN; DAPAGLIFLOZIN PROPANEDIOL; DAPAGLIFLOZIN PROPANEDIOL MONOHYDRATE; SODIUM-GLUCOSE COTRANSPORTER INHIBITOR, BRISTOL-MYERS SQUIBB",DAPAGLIFLOZIN PROPANEDIOL,APPEBB,BMS-512148,BMS-512148-05,EDISTRIDE,FARXIGA,FORXIGA,OXRA,OXRA,"SGLT-2 INHIBITOR (DIABETES), BMS",DAPAGLIFLOZIN,DAPAGLIFLOZIN PROPANEDIOL,DAPAGLIFLOZIN PROPANEDIOL MONOHYDRATE,"SODIUM-GLUCOSE COTRANSPORTER INHIBITOR, BRISTOL-MYERS SQUIBB",,,,,,,,,,,,,,,,,,202293,DAPAGLIFLOZIN PROPANEDIOL,202293,DAPAGLIFLOZIN PROPANEDIOL,,,,,,,,,,,,,,,,,,,2014-01-08,2014,1,Farxiga,non-insulin dependent diabetes,REGISTERED,SODIUM GLUCOSE TRANSPORTER-2 INHIBITOR,HYPOGLYCEMIC AGENT,FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,202293,NDA,2010-12-27,fda,0,0,0,0,0,,bristol-myers squibb,NYSE: BMY,1,15879,16385,17621,21244,19484,18808,12098,3913,4191,,,,,,,,15879,12098,3913,16385,17621,21244,19484,18808,,250,A10
674,"SITAGLIPTIN + SIMVASTATIN (DIABETES), MERCK & CO","JUVICOR; JUVISYNC; MK-0431D; MK-431D; TESOZOR; XELEZOR; SIMVASTATIN + JANUVIA; SIMVASTATIN + SITAGLIPTIN; SIMVASTATIN + SITAGLIPTIN PHOSPHATE; SITAGLIPTIN + SIMVASTATIN (DIABETES), MERCK & CO","JUVICOR; JUVISYNC; MK-0431D; MK-431D; TESOZOR; XELEZOR; SIMVASTATIN + JANUVIA; SIMVASTATIN + SITAGLIPTIN; SIMVASTATIN + SITAGLIPTIN PHOSPHATE; SITAGLIPTIN + SIMVASTATIN (DIABETES), MERCK & CO","SITAGLIPTIN + SIMVASTATIN (DIABETES), MERCK & CO",JUVICOR,JUVISYNC,MK-0431D,MK-431D,TESOZOR,XELEZOR,SIMVASTATIN + JANUVIA,SIMVASTATIN + SITAGLIPTIN,SIMVASTATIN + SITAGLIPTIN PHOSPHATE,"SITAGLIPTIN + SIMVASTATIN (DIABETES), MERCK & CO",,,,,,,,,,,,,,,,,,,,,202343,SIMVASTATIN; SITAGLIPTIN PHOSPHATE,21961,SIMVASTATIN,21961,SIMVASTATIN,21961,SIMVASTATIN,,,,,,,,,,,,,,,2011-10-07,2011,10,Juvisync,non-insulin dependent diabetes,REGISTERED,DIPEPTIDYL PEPTIDASE IV INHIBITOR; HMG COA REDUCTASE INHIBITOR,DPP IV INHIBITOR ANTIDIABETIC PRODUCT; HYPOGLYCEMIC AGENT; LIPID METABOLISM MODULATOR,DRUG COMBINATION; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,202343,NDA,2010-12-06,fda,0,0,0,0,0,,merck,NYSE: MRK,1,48047,45987,27428,23850,24197.7,22636,31731,7742,7880,,,,,,,,48047,31731,7742,45987,27428,23850,24197.7,22636,,250,A10
31,"ALOGLIPTIN BENZOATE + METFORMIN HYDROCHLORIDE (ORAL, TYPE 2 DIABETES), TAKEDA","INISYNC; INISYNC; KAZANO; KAZANO; NESINA MET; NESINA MET; SYR-322 + METFORMIN (TYPE 2 DIABETES), TAKEDA; SYR-322 + METFORMIN HYDROCHLORIDE; SYR-322MET; VIPDOMET; VIPDOMET; ALOGLIPTIN + METFORMIN; ALOGLIPTIN + METFORMIN (ORAL, TYPE 2 DIABETES), TAKEDA; ALOGLIPTIN BENZOATE + METFORMIN HYDROCHLORIDE; ALOGLIPTIN BENZOATE + METFORMIN HYDROCHLORIDE (ORAL, TYPE 2 DIABETES), TAKEDA","INISYNC; INISYNC; KAZANO; KAZANO; NESINA MET; NESINA MET; SYR-322 + METFORMIN (TYPE 2 DIABETES), TAKEDA; SYR-322 + METFORMIN HYDROCHLORIDE; SYR-322MET; VIPDOMET; VIPDOMET; ALOGLIPTIN + METFORMIN; ALOGLIPTIN + METFORMIN (ORAL, TYPE 2 DIABETES), TAKEDA; ALOGLIPTIN BENZOATE + METFORMIN HYDROCHLORIDE; ALOGLIPTIN BENZOATE + METFORMIN HYDROCHLORIDE (ORAL, TYPE 2 DIABETES), TAKEDA","ALOGLIPTIN BENZOATE + METFORMIN HYDROCHLORIDE (ORAL, TYPE 2 DIABETES), TAKEDA",INISYNC,INISYNC,KAZANO,KAZANO,NESINA MET,NESINA MET,"SYR-322 + METFORMIN (TYPE 2 DIABETES), TAKEDA",SYR-322 + METFORMIN HYDROCHLORIDE,SYR-322MET,VIPDOMET,VIPDOMET,ALOGLIPTIN + METFORMIN,"ALOGLIPTIN + METFORMIN (ORAL, TYPE 2 DIABETES), TAKEDA",ALOGLIPTIN BENZOATE + METFORMIN HYDROCHLORIDE,"ALOGLIPTIN BENZOATE + METFORMIN HYDROCHLORIDE (ORAL, TYPE 2 DIABETES), TAKEDA",,,,,,,,,,,,,,,,203414,ALOGLIPTIN BENZOATE; METFORMIN HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,,,2013-01-25,2013,1,Kazano,non-insulin dependent diabetes,REGISTERED,AMP ACTIVATED PROTEIN KINASE STIMULATOR; DIPEPTIDYL PEPTIDASE IV INHIBITOR,BIGUANIDE ANTIDIABETIC PRODUCT; DPP IV INHIBITOR ANTIDIABETIC PRODUCT; HYPOGLYCEMIC AGENT,DRUG COMBINATION; FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,203414,NDA,2011-11-22,fda,0,0,0,0,0,,takeda pharmaceuticals,TYO: 4502,1,15739.7,18156.3,19052,17491.2,15722.4,16561.7,11337.5,101,3147,,,,,,,,16532.4,11780.2,,18310.1,17128.9,15684.6,15547.4,13787.3,,250,A10
129,CANAGLIFLOZIN,"CANA; CANAGLU; INVOKANA; JNJ-28431754; SGLT-2 INHIBITOR (ORAL, DIABETES), JOHNSON & JOHNSON; SGLT-2 INHIBITORS (DIABETES/OBESITY), MITSUBISHI TANABE/JOHNSON & JOHNSON; SGLT-2 INHIBITORS (DIABETES/OBESITY), TANABE/JOHNSON & JOHNSON; TA-7284; CANAGLIFLOZIN; CANAGLIFLOZIN (USAN); SODIUM GLUCOSE COTRANSPORTER-2 INHIBITOR (ORAL, DIABETES/OBESITY), MITSUBISHI TANABE/JOHNSON & JOHNSON","CANA; CANAGLU; INVOKANA; JNJ-28431754; SGLT-2 INHIBITOR (ORAL, DIABETES), JOHNSON & JOHNSON; SGLT-2 INHIBITORS (DIABETES/OBESITY), MITSUBISHI TANABE/JOHNSON & JOHNSON; SGLT-2 INHIBITORS (DIABETES/OBESITY), TANABE/JOHNSON & JOHNSON; TA-7284; CANAGLIFLOZIN; CANAGLIFLOZIN (USAN); SODIUM GLUCOSE COTRANSPORTER-2 INHIBITOR (ORAL, DIABETES/OBESITY), MITSUBISHI TANABE/JOHNSON & JOHNSON",CANAGLIFLOZIN,CANA,CANAGLU,INVOKANA,JNJ-28431754,"SGLT-2 INHIBITOR (ORAL, DIABETES), JOHNSON & JOHNSON","SGLT-2 INHIBITORS (DIABETES/OBESITY), MITSUBISHI TANABE/JOHNSON & JOHNSON","SGLT-2 INHIBITORS (DIABETES/OBESITY), TANABE/JOHNSON & JOHNSON",TA-7284,CANAGLIFLOZIN,CANAGLIFLOZIN (USAN),"SODIUM GLUCOSE COTRANSPORTER-2 INHIBITOR (ORAL, DIABETES/OBESITY), MITSUBISHI TANABE/JOHNSON & JOHNSON",,,,,,,,,,,,,,,,,,,,204042,CANAGLIFLOZIN,,,,,,,,,,,,,,,,,,,,,2013-03-29,2013,3,Invokana,non-insulin dependent diabetes,REGISTERED,SODIUM GLUCOSE TRANSPORTER-2 INHIBITOR,HYPOGLYCEMIC AGENT,CAPSULE FORMULATION; FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,204042,NDA,2012-05-31,fda,0,0,0,0,0,,johnson and johnson,NYSE: JNJ,1,71312,67224,65030,61587,61897,63747,49070,8183,8183,,,,,,,,71312,49070,8183,67224,65030,61587,61897,63747,,250,A10
130,"CANAGLIFLOZIN + METFORMIN IR (ORAL, TYPE 2 DIABETES), JOHNSON & JOHNSON PHARMACEUTICAL RESEARCH & DEVELOPMENT","INVOKAMET; VOKANAMET; CANAGLIFLOZIN + IMMEDIATE-RELEASE METFORMIN (ORAL, TYPE 2 DIABETES), JOHNSON & JOHNSON PHARMACEUTICAL RESEARCH & DEVELOPMENT; CANAGLIFLOZIN + METFORMIN; CANAGLIFLOZIN + METFORMIN IR (ORAL, TYPE 2 DIABETES), J&J PRD; CANAGLIFLOZIN + METFORMIN IR (ORAL, TYPE 2 DIABETES), JOHNSON & JOHNSON PHARMACEUTICAL RESEARCH & DEVELOPMENT; CANAGLIFLOZIN + METFORMIN IR (ORAL, TYPE 2 DIABETES), MITSUBISHI TANABE PHARMA; METFORMIN IR + CANAGLIFLOZIN (ORAL, TYPE 2 DIABETES), J&J PRD","INVOKAMET; VOKANAMET; CANAGLIFLOZIN + IMMEDIATE-RELEASE METFORMIN (ORAL, TYPE 2 DIABETES), JOHNSON & JOHNSON PHARMACEUTICAL RESEARCH & DEVELOPMENT; CANAGLIFLOZIN + METFORMIN; CANAGLIFLOZIN + METFORMIN IR (ORAL, TYPE 2 DIABETES), J&J PRD; CANAGLIFLOZIN + METFORMIN IR (ORAL, TYPE 2 DIABETES), JOHNSON & JOHNSON PHARMACEUTICAL RESEARCH & DEVELOPMENT; CANAGLIFLOZIN + METFORMIN IR (ORAL, TYPE 2 DIABETES), MITSUBISHI TANABE PHARMA; METFORMIN IR + CANAGLIFLOZIN (ORAL, TYPE 2 DIABETES), J&J PRD","CANAGLIFLOZIN + METFORMIN IR (ORAL, TYPE 2 DIABETES), JOHNSON & JOHNSON PHARMACEUTICAL RESEARCH & DEVELOPMENT",INVOKAMET,VOKANAMET,"CANAGLIFLOZIN + IMMEDIATE-RELEASE METFORMIN (ORAL, TYPE 2 DIABETES), JOHNSON & JOHNSON PHARMACEUTICAL RESEARCH & DEVELOPMENT",CANAGLIFLOZIN + METFORMIN,"CANAGLIFLOZIN + METFORMIN IR (ORAL, TYPE 2 DIABETES), J&J PRD","CANAGLIFLOZIN + METFORMIN IR (ORAL, TYPE 2 DIABETES), JOHNSON & JOHNSON PHARMACEUTICAL RESEARCH & DEVELOPMENT","CANAGLIFLOZIN + METFORMIN IR (ORAL, TYPE 2 DIABETES), MITSUBISHI TANABE PHARMA","METFORMIN IR + CANAGLIFLOZIN (ORAL, TYPE 2 DIABETES), J&J PRD",,,,,,,,,,,,,,,,,,,,,,,204353,CANAGLIFLOZIN; METFORMIN HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,,,2014-08-08,2014,8,Invokamet,non-insulin dependent diabetes,REGISTERED,AMP ACTIVATED PROTEIN KINASE STIMULATOR; SODIUM GLUCOSE TRANSPORTER-2 INHIBITOR,BIGUANIDE ANTIDIABETIC PRODUCT; HYPOGLYCEMIC AGENT,DRUG COMBINATION; ORAL FORMULATION; ORAL QUICK RELEASE FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,204353,NDA,2012-12-12,fda,0,0,0,0,0,,johnson and johnson,NYSE: JNJ,1,74331,71312,67224,65030,61587,61897,51585,8494,8494,,,,,,,,74331,51585,8494,71312,67224,65030,61587,61897,,250,A10
241,EMPAGLIFLOZIN,"BI-10773; GIBTULIO; GIBTULIO; JARDIANCE; SGLT-2 INHIBITOR (DIABETES), BOEHRINGER INGELHEIM; EMPAGLIFLOZIN; SODIUM GLUCOSE TRANSPORTER-2 INHIBITOR (DIABETES), BOEHRINGER INGELHEIM","BI-10773; GIBTULIO; GIBTULIO; JARDIANCE; SGLT-2 INHIBITOR (DIABETES), BOEHRINGER INGELHEIM; EMPAGLIFLOZIN; SODIUM GLUCOSE TRANSPORTER-2 INHIBITOR (DIABETES), BOEHRINGER INGELHEIM",EMPAGLIFLOZIN,BI-10773,GIBTULIO,GIBTULIO,JARDIANCE,"SGLT-2 INHIBITOR (DIABETES), BOEHRINGER INGELHEIM",EMPAGLIFLOZIN,"SODIUM GLUCOSE TRANSPORTER-2 INHIBITOR (DIABETES), BOEHRINGER INGELHEIM",,,,,,,,,,,,,,,,,,,,,,,,204629,EMPAGLIFLOZIN,,,,,,,,,,,,,,,,,,,,,2014-08-01,2014,8,Jardiance,non-insulin dependent diabetes,REGISTERED,SODIUM GLUCOSE TRANSPORTER-2 INHIBITOR,HYPOGLYCEMIC AGENT,FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,204629,NDA,2013-03-05,fda,0,0,0,0,0,,boehringer ingelheim,private,0,,,,,,,,,,,,,,,,,,,,,,,,,,250,A10
