drug_name_id,drugname,odrugname,Brand,Brand0,Brand1,Brand2,Brand3,Brand4,Brand5,Brand6,Brand7,Brand8,Brand9,Brand10,Brand11,Brand12,Brand13,Brand14,Brand15,Brand16,Brand17,Brand18,Brand19,Brand20,Brand21,Brand22,Brand23,Brand24,Brand25,Brand26,Brand27,Brand28,Brand29,Brand30,applno1,DrugName1,applno2,DrugName2,applno3,DrugName3,applno4,DrugName4,applno5,DrugName5,applno6,DrugName6,applno7,DrugName7,applno8,DrugName8,applno9,DrugName9,applno10,DrugName10,applno11,DrugName11,date,year,month,brandname,indication,action,otheraction,tech,_merge,nda/bla number,nda/bla,submission date,submission date source,priority review,accelerated,fast track,orphan drug,breakthrough,brkthru date,manufacturer,firmtype/symbol,firm_public,firm_revenue,firm_revenue_lag_1,firm_revenue_lag_2,firm_revenue_lag_3,firm_revenue_lag_4,firm_revenue_lag_5,firm_grossprofit,firm_rd,firm_rd_supplemental,acquired firm revenue in year of acqusition,acquired firm date last revenue reported,acquired firm year last revenue reported,jv_dummy,firm_notes,in_cancerfile,drug_notes,bbw,url,index,indicationID,icd9,ccs,ccs_label,nccs,cancer
351,HIB-MENCY-TT,"792014; 92014; GSK-792014; HIB-MENCY; HIB-MENCY-TT; MENHIBRIX; N MENINGITIDIS C/Y, H INFLUENZAE TYPE B (VIRAL INFECTIONS), SMITHKLINE BEECHAM; CONJUGATED PEDIATRIC VACCINE (N MENINGITIDIS C/Y, H INFLUENZAE TYPE B), GLAXOSMITHKLINE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-14T00:00:00Z,2012,6,MenHibrix,neisseria meningitidis infection,,POLYSACCHARIDE SUBUNIT VACCINE; PROPHYLACTIC VACCINE,ANTIGEN; BIOLOGICAL THERAPEUTIC; FORMULATION POWDER; FREEZE DRYING; INTRAMUSCULAR FORMULATION; OLIGOSACCHARIDE; SOLUTION,using only (2),125363,BLA,2009-08-12T00:00:00Z,fda,0,0,1,0,0,,glaxosmithkline,NYSE: GSK,1,42959.8,42629,44331.3,45825.1,35480.4,45147.6,29874,6467.29,6467.29,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125363,681,389,36,3,Bacterial infection; unspecified site,6,0
463,"MENINGOCOCCAL B RLP2086 VACCINE, PFIZER","MENB-FHBP; MNB RLP2086; PF-05212366; PF-5212366; TRUMENBA; MENINGOCOCCAL B RLP2086 VACCINE, PFIZER; MENINGOCOCCAL B RLP2086 VACCINE, WYETH; RECOMBINANT LIPIDATED PROTEIN 2086 VACCINE (MENINGOCOCCAL B), PFIZER; RECOMBINANT LIPIDATED PROTEIN 2086 VACCINE (MENINGOCOCCAL B), WYETH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-29T00:00:00Z,2014,10,Trumenba,neisseria meningitidis meningitis,,PROPHYLACTIC VACCINE; PROTEIN SUBUNIT VACCINE,BIOLOGICAL THERAPEUTIC; INTRAMUSCULAR FORMULATION; LIPID; PROTEIN RECOMBINANT; SUSPENSION,using only (2),125549,BLA,2014-06-16T00:00:00Z,fda,1,1,0,0,1,2014-03-20T00:00:00Z,pfizer,NYSE: PFE,1,49605,51584,54657,61035,65165,49269,22833.9,7150,8393,22144.2,2009-06-30T00:00:00Z,2009,,acquired by Pfizer in 2009,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125549,696,1811,36,3,Bacterial infection; unspecified site,6,0
464,MENVEO,"MEN ACWY CONJUGATE VACCINE, NOVARTIS; MENACWY, NOVARTIS; MENACWY-CRM; MENVEO; MENINGOCOCCAL ACWY CONJUGATE VACCINE, NOVARTIS; MENINGOCOCCAL ACWY VACCINE, CHIRON; MENINGOCOCCAL ACWY VACCINE, NOVARTIS; MENINGOCOCCAL CONJUGATE ACWY VACCINE, NOVARTIS; MENINGOCOCCAL MENINGITIS ACYW VACCINE, NOVARTIS; SEROGROUPS ACWY MENINGOCOCCAL VACCINE, NOVARTIS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-19T00:00:00Z,2010,2,Menveo,neisseria meningitidis meningitis,,POLYSACCHARIDE SUBUNIT VACCINE; PROPHYLACTIC VACCINE,BIOLOGICAL THERAPEUTIC; FREEZE DRYING; INTRAMUSCULAR FORMULATION; LIQUID FORMULATION; OLIGOSACCHARIDE,using only (2),125300,BLA,2008-08-29T00:00:00Z,fda,0,0,0,0,0,,novartis,NYSE: NVS,1,51561,45075,42535,38947,35105,29753,37456,8149,9070,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125300,697,1811,36,3,Bacterial infection; unspecified site,6,0
142,CEFTAROLINE FOSAMIL,DSP-5990; PPI-0903; PPI-0903M; T-91825; TAK-599; TEFLARO; ZINFORO; CEFTAROLINE; CEFTAROLINE FOSAMIL; CEFTAROLINE FOSAMIL (USAN); CEFTAROLINE FOSAMIL ACETATE; CEFTAROLINE FOSAMIL MONOACETATE MONOHYDRATE,DSP-5990; PPI-0903; PPI-0903M; T-91825; TAK-599; TEFLARO; ZINFORO; CEFTAROLINE; CEFTAROLINE FOSAMIL; CEFTAROLINE FOSAMIL (USAN); CEFTAROLINE FOSAMIL ACETATE; CEFTAROLINE FOSAMIL MONOACETATE MONOHYDRATE,CEFTAROLINE FOSAMIL,DSP-5990,PPI-0903,PPI-0903M,T-91825,TAK-599,TEFLARO,ZINFORO,CEFTAROLINE,CEFTAROLINE FOSAMIL,CEFTAROLINE FOSAMIL (USAN),CEFTAROLINE FOSAMIL ACETATE,CEFTAROLINE FOSAMIL MONOACETATE MONOHYDRATE,,,,,,,,,,,,,,,,,,,200327,CEFTAROLINE FOSAMIL,,,,,,,,,,,,,,,,,,,,,2010-10-29T00:00:00Z,2010,10,Teflaro,bacterial skin infection,PENICILLIN BINDING PROTEIN 2X INHIBITOR,ANTIBACTERIAL; CEPHALOSPORIN; SYSTEMIC DERMATOLOGICAL ANTIBACTERIAL PRODUCT,ANTIBIOTIC; INFUSION; INTRAVENOUS FORMULATION; PRODRUG; SMALL MOLECULE THERAPEUTIC,matched (3),200327,NDA,2009-12-29T00:00:00Z,fda,0,0,1,0,0,,forest laboratories,NYSE: FRX,1,4308.4,4060.6,3863.8,3621.4,3242.3,,3343.2,984.7,984.7,,,2006,,acquired by forest labs in 2006,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=200327,72,485,41,3,Bacterial infection; unspecified site,1,0
736,"TOBRAMYCIN (DRY POWDER INHALER, INHANCE), NOVARTIS/NEKTAR","TBM-100; TBM-100C; TIP; TMB-100; TOBI DRY POWDER; TOBI DRY POWDER INHALER; TOBI PODHALER; TOBI-TIP; TPI; ZOTEON PODHALER; TOBRAMYCIN; TOBRAMYCIN (DRY POWDER INHALER, INHANCE), NOVARTIS/NEKTAR; TOBRAMYCIN (INHALED, INHANCE), CHIRON/INHALE; TOBRAMYCIN (INHALED, INHANCE), CHIRON/NEKTAR","TBM-100; TBM-100C; TIP; TMB-100; TOBI DRY POWDER; TOBI DRY POWDER INHALER; TOBI PODHALER; TOBI-TIP; TPI; ZOTEON PODHALER; TOBRAMYCIN; TOBRAMYCIN (DRY POWDER INHALER, INHANCE), NOVARTIS/NEKTAR; TOBRAMYCIN (INHALED, INHANCE), CHIRON/INHALE; TOBRAMYCIN (INHALED, INHANCE), CHIRON/NEKTAR","TOBRAMYCIN (DRY POWDER INHALER, INHANCE), NOVARTIS/NEKTAR",TBM-100,TBM-100C,TIP,TMB-100,TOBI DRY POWDER,TOBI DRY POWDER INHALER,TOBI PODHALER,TOBI-TIP,TPI,ZOTEON PODHALER,TOBRAMYCIN,"TOBRAMYCIN (DRY POWDER INHALER, INHANCE), NOVARTIS/NEKTAR","TOBRAMYCIN (INHALED, INHANCE), CHIRON/INHALE","TOBRAMYCIN (INHALED, INHANCE), CHIRON/NEKTAR",,,,,,,,,,,,,,,,,201688,TOBRAMYCIN,50789,TOBRAMYCIN SULFATE,,,,,,,,,,,,,,,,,,,2013-03-22T00:00:00Z,2013,3,Tobi Podhaler,pseudomonas aeruginosa infection,,AMINOGLYCOSIDE ANTIBIOTIC; BACTERIAL CELL WALL SYNTHESIS INHIBITOR; RIBOSOME BINDING AGENT,ANTIBIOTIC; CAPSULE FORMULATION; INHALANT FORMULATION; ORAL FORMULATION; POWDER FORMULATION INHALANT; RIBOSOME INACTIVATOR; SMALL MOLECULE THERAPEUTIC,matched (3),201688,NDA,2011-12-21T00:00:00Z,fda,0,0,0,0,0,,novartis,NYSE: NVS,1,52716,51971,59375,51561,45075,42535,36177,8946,9681,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201688,89,280,41,3,Bacterial infection; unspecified site,1,0
737,"TOBRAMYCIN (INHALED), CHIESI","ACTITOB; BETHKIS; BRAMITOB; TOBRINEB; TOBRAMYCIN; TOBRAMYCIN (INHALED), CHIESI","ACTITOB; BETHKIS; BRAMITOB; TOBRINEB; TOBRAMYCIN; TOBRAMYCIN (INHALED), CHIESI","TOBRAMYCIN (INHALED), CHIESI",ACTITOB,BETHKIS,BRAMITOB,TOBRINEB,TOBRAMYCIN,"TOBRAMYCIN (INHALED), CHIESI",,,,,,,,,,,,,,,,,,,,,,,,,201820,TOBRAMYCIN,50789,TOBRAMYCIN SULFATE,,,,,,,,,,,,,,,,,,,2012-10-12T00:00:00Z,2012,10,Bethkis,pseudomonas aeruginosa infection,,AMINOGLYCOSIDE ANTIBIOTIC; BACTERIAL PROTEIN SYNTHESIS INHIBITOR; RIBOSOME BINDING AGENT,AEROSOL FORMULATION INHALANT; INHALANT FORMULATION; SMALL MOLECULE THERAPEUTIC,matched (3),201820,NDA,2010-10-22T00:00:00Z,fda,0,0,0,0,0,,chiesi pharmaceuticals,private,0,,,,,,,,,,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201820,91,280,41,3,Bacterial infection; unspecified site,1,0
711,TEDIZOLID PHOSPHATE,"BAY-1192631; DA-70157; DA-70218; DA-7157; DA-7218; DA-7686; DA-7867; MK-1986; SIVEXTRO; TR-700; TR-701; TR-701FA; OXAZOLIDINONES (ANTIBACTERIAL), CUBIST; OXAZOLIDINONES (ANTIBACTERIAL), TRIUS/DONG-A; TEDIZOLID PHOSPHATE; TOREZOLID; TOREZOLID PHOSPHATE","BAY-1192631; DA-70157; DA-70218; DA-7157; DA-7218; DA-7686; DA-7867; MK-1986; SIVEXTRO; TR-700; TR-701; TR-701FA; OXAZOLIDINONES (ANTIBACTERIAL), CUBIST; OXAZOLIDINONES (ANTIBACTERIAL), TRIUS/DONG-A; TEDIZOLID PHOSPHATE; TOREZOLID; TOREZOLID PHOSPHATE",TEDIZOLID PHOSPHATE,BAY-1192631,DA-70157,DA-70218,DA-7157,DA-7218,DA-7686,DA-7867,MK-1986,SIVEXTRO,TR-700,TR-701,TR-701FA,"OXAZOLIDINONES (ANTIBACTERIAL), CUBIST","OXAZOLIDINONES (ANTIBACTERIAL), TRIUS/DONG-A",TEDIZOLID PHOSPHATE,TOREZOLID,TOREZOLID PHOSPHATE,,,,,,,,,,,,,,205435,TEDIZOLID PHOSPHATE,,,,,,,,,,,,,,,,,,,,,2014-06-20T00:00:00Z,2014,6,Sivextro,bacterial skin infection,,ANTIBACTERIAL; BACTERIAL PROTEIN SYNTHESIS INHIBITOR; SYSTEMIC DERMATOLOGICAL ANTIBACTERIAL PRODUCT,ANTIBIOTIC; FILM COATING; FORMULATION POWDER; FREEZE DRYING; INFUSION; INTRAVENOUS FORMULATION; ORAL FORMULATION; PRODRUG; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,matched (3),205435,NDA,2013-10-18T00:00:00Z,fda,1,0,1,0,0,,cubist pharmaceuticals,NASDAQ: CBST,1,1153.06666666667,1054.4,926.4,754,636.5,562.1,810.266666666667,388.666666666667,388.666666666667,,,,,acquired by merck in 2015; financials for the first 9 months of 2014 are reported scaled by a factor of 12/9,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205435,239,485,41,3,Bacterial infection; unspecified site,1,0
221,"DOXYCYCLINE HYCLATE (EASY-TO-SWALLOW, ACNE, BACTERIAL INFECTION), AQUA PHARMACEUTICALS","AQ-101; ACTICLATE; DOXYCYCLINE; DOXYCYCLINE HYCLATE; DOXYCYCLINE HYCLATE (EASY-TO-SWALLOW, ACNE, BACTERIAL INFECTION), AQUA PHARMACEUTICALS","AQ-101; ACTICLATE; DOXYCYCLINE; DOXYCYCLINE HYCLATE; DOXYCYCLINE HYCLATE (EASY-TO-SWALLOW, ACNE, BACTERIAL INFECTION), AQUA PHARMACEUTICALS","DOXYCYCLINE HYCLATE (EASY-TO-SWALLOW, ACNE, BACTERIAL INFECTION), AQUA PHARMACEUTICALS",AQ-101,ACTICLATE,DOXYCYCLINE,DOXYCYCLINE HYCLATE,"DOXYCYCLINE HYCLATE (EASY-TO-SWALLOW, ACNE, BACTERIAL INFECTION), AQUA PHARMACEUTICALS",,,,,,,,,,,,,,,,,,,,,,,,,,205931,DOXYCYCLINE HYCLATE,,,,,,,,,,,,,,,,,,,,,2014-07-25T00:00:00Z,2014,7,Acticlate,bacterial infection,,ANTIBACTERIAL; BACTERIAL PROTEIN SYNTHESIS INHIBITOR; SYSTEMIC DERMATOLOGICAL ANTIBACTERIAL PRODUCT; TETRACYCLINE,ANTIBIOTIC; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,matched (3),205931,NDA,2013-09-25T00:00:00Z,fda,0,0,0,0,0,,almirall,BME: ALM,1,1001.8,,,,,,765.5,,121.8,,,2013,,acquired by almirall in 2013,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205931,266,40,41,3,Bacterial infection; unspecified site,1,0
547,ORITAVANCIN,LY-307599; LY-309174; LY-309360; LY-309687; LY-329332; LY-333328; NUVOCID; ORBACTIV; RAMVOCID; ORITAVANCIN,LY-307599; LY-309174; LY-309360; LY-309687; LY-329332; LY-333328; NUVOCID; ORBACTIV; RAMVOCID; ORITAVANCIN,ORITAVANCIN,LY-307599,LY-309174,LY-309360,LY-309687,LY-329332,LY-333328,NUVOCID,ORBACTIV,RAMVOCID,ORITAVANCIN,,,,,,,,,,,,,,,,,,,,,206334,ORITAVANCIN DIPHOSPHATE,,,,,,,,,,,,,,,,,,,,,2014-08-06T00:00:00Z,2014,8,Orbactiv,viridans group streptococcus infection,,ANTIBACTERIAL; BACTERIAL CELL WALL SYNTHESIS INHIBITOR; SYSTEMIC DERMATOLOGICAL ANTIBACTERIAL PRODUCT,ANTIBIOTIC; FORMULATION POWDER; FREEZE DRYING; GLYCOPROTEIN; INFUSION; INTRAVENOUS FORMULATION; LIPID; LIPOPROTEIN; PEPTIDE; SMALL MOLECULE THERAPEUTIC,matched (3),206334,NDA,2013-12-06T00:00:00Z,fda,1,0,0,0,0,,the medicines company,NASDAQ: MDCO,1,659.7,624.6,558.6,484.7,437.6,404.2,447.9,139.5,149,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206334,278,3303,41,3,Bacterial infection; unspecified site,1,0
144,CEFTOLOZANE SULFATE + TAZOBACTAM,"CXA-101 + TAZOBACTAM; CXA-101 + TAZOBACTAM (BACTERIAL INFECTION), CALIXA; CXA-101 + TAZOBACTAM (BACTERIAL INFECTION), CUBIST; CXA-201; CXA/TAZ; MK-7625A; ZERBAXA; CEFTOLOZANE SULFATE + TAZOBACTAM","CXA-101 + TAZOBACTAM; CXA-101 + TAZOBACTAM (BACTERIAL INFECTION), CALIXA; CXA-101 + TAZOBACTAM (BACTERIAL INFECTION), CUBIST; CXA-201; CXA/TAZ; MK-7625A; ZERBAXA; CEFTOLOZANE SULFATE + TAZOBACTAM",CEFTOLOZANE SULFATE + TAZOBACTAM,CXA-101 + TAZOBACTAM,"CXA-101 + TAZOBACTAM (BACTERIAL INFECTION), CALIXA","CXA-101 + TAZOBACTAM (BACTERIAL INFECTION), CUBIST",CXA-201,CXA/TAZ,MK-7625A,ZERBAXA,CEFTOLOZANE SULFATE + TAZOBACTAM,,,,,,,,,,,,,,,,,,,,,,,206829,CEFTOLOZANE SULFATE; TAZOBACTAM SODIUM,,,,,,,,,,,,,,,,,,,,,2014-12-19T00:00:00Z,2014,12,Zerbaxa,gram negative bacterium infection,BETA LACTAMASE INHIBITOR,ANTI-INFLAMMATORY; ANTIBACTERIAL; CEPHALOSPORIN,ANTIBIOTIC; DRUG COMBINATION; FORMULATION POWDER; INFUSION; INTRAVENOUS FORMULATION; SMALL MOLECULE THERAPEUTIC,matched (3),206829,NDA,2014-04-21T00:00:00Z,fda,1,0,1,0,0,,cubist pharmaceuticals,NASDAQ: CBST,1,1153.06666666667,1054.4,926.4,754,636.5,562.1,810.266666666667,388.666666666667,388.666666666667,,,,,acquired by merck in 2015; financials for the first 9 months of 2014 are reported scaled by a factor of 12/9,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206829,290,137,41,3,Bacterial infection; unspecified site,1,0
182,DALBAVANCIN,"A-40926; A-40926 ANALOG, VERSICOR; ANTIBIOTIC A-40926 AGLYCONE; ANTIBIOTIC A-40926A; BI-397; DALVANCE; EXULETT; MDL-62476; MDL-63042; MDL-63246; MDL-63397; RQ-00000002; V-GLYCOPEPTIDE; VGE, BIOSEARCH; VGE, VICURON; XYDALBA; XYDALBA; ZEVEN; DALBAVANCIN; DALBAVANCIN HYDROCHLORIDE","A-40926; A-40926 ANALOG, VERSICOR; ANTIBIOTIC A-40926 AGLYCONE; ANTIBIOTIC A-40926A; BI-397; DALVANCE; EXULETT; MDL-62476; MDL-63042; MDL-63246; MDL-63397; RQ-00000002; V-GLYCOPEPTIDE; VGE, BIOSEARCH; VGE, VICURON; XYDALBA; XYDALBA; ZEVEN; DALBAVANCIN; DALBAVANCIN HYDROCHLORIDE",DALBAVANCIN,A-40926,"A-40926 ANALOG, VERSICOR",ANTIBIOTIC A-40926 AGLYCONE,ANTIBIOTIC A-40926A,BI-397,DALVANCE,EXULETT,MDL-62476,MDL-63042,MDL-63246,MDL-63397,RQ-00000002,V-GLYCOPEPTIDE,"VGE, BIOSEARCH","VGE, VICURON",XYDALBA,XYDALBA,ZEVEN,DALBAVANCIN,DALBAVANCIN HYDROCHLORIDE,,,,,,,,,,,21883,DALBAVANCIN HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,,,2014-05-23T00:00:00Z,2014,5,Dalvance,streptococcus infection,,ANTI-INFLAMMATORY; ANTIBACTERIAL; BACTERIAL CELL WALL SYNTHESIS INHIBITOR; SYSTEMIC DERMATOLOGICAL ANTIBACTERIAL PRODUCT,ANTIBIOTIC; FORMULATION POWDER; FREEZE DRYING; GLYCOPROTEIN; INFUSION; INTRAVENOUS FORMULATION; LIPOPROTEIN; SMALL MOLECULE THERAPEUTIC; SUSTAINED RELEASE FORMULATION,matched (3),021883,NDA,2013-09-26T00:00:00Z,fda,1,0,1,0,0,,actavis (allergan plc),NYSE: AGN,1,4676.5,,,,,,3693,583.8,605.7,,,2014,,acquired by actavis (now allergan plc) in 2014,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021883,401,312,41,3,Bacterial infection; unspecified site,1,0
631,RETAPAMULIN,275833; ALTABAX; ALTAGO; ALTARGO; SB-275833; RETAPAMULIN,275833; ALTABAX; ALTAGO; ALTARGO; SB-275833; RETAPAMULIN,RETAPAMULIN,275833,ALTABAX,ALTAGO,ALTARGO,SB-275833,RETAPAMULIN,,,,,,,,,,,,,,,,,,,,,,,,,22055,RETAPAMULIN,,,,,,,,,,,,,,,,,,,,,2007-04-12T00:00:00Z,2007,4,Altabax,bacterial skin infection,,ANTIBACTERIAL; BACTERIAL PROTEIN SYNTHESIS INHIBITOR; RIBOSOME BINDING AGENT; TOPICAL DERMATOLOGICAL ANTIBACTERIAL PRODUCT,ANTIBIOTIC; DERMATOLOGICAL FORMULATION; EMULSION DERMATOLOGICAL; SMALL MOLECULE THERAPEUTIC,matched (3),022055,NDA,2006-06-12T00:00:00Z,fda,0,0,0,0,0,,glaxosmithkline,NYSE: GSK,1,45147.6,45499.1,37229.2,38293.2,37593.1,34140.7,34800.8,6433.47,6612.3,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022055,455,485,41,3,Bacterial infection; unspecified site,1,0
217,DORIPENEM,DORIBAX; FINIBAX; S-4661; DORIPENEM,DORIBAX; FINIBAX; S-4661; DORIPENEM,DORIPENEM,DORIBAX,FINIBAX,S-4661,DORIPENEM,,,,,,,,,,,,,,,,,,,,,,,,,,,22106,DORIPENEM,,,,,,,,,,,,,,,,,,,,,2007-10-12T00:00:00Z,2007,10,Doribax,bacterial infection,PENICILLIN BINDING PROTEIN INHIBITOR,ANTI-INFLAMMATORY; ANTIBACTERIAL; BACTERIAL CELL WALL SYNTHESIS INHIBITOR; BETA LACTAM ANTIBIOTIC; CARBAPENEM; SYSTEMIC DERMATOLOGICAL ANTIBACTERIAL PRODUCT,ANTIBIOTIC; INFUSION; INTRAVENOUS FORMULATION; SMALL MOLECULE THERAPEUTIC; SOLUTION,matched (3),022106,NDA,2006-12-12T00:00:00Z,fda,0,0,0,0,0,,johnson and johnson,NYSE: JNJ,1,61095,53324,50514,47348,41862,36298,43344,7680,7680,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022106,467,40,41,3,Bacterial infection; unspecified site,1,0
714,TELAVANCIN,ASP-9809; ARBELIC; TD-6424; VIBATIV; TELAVANCIN; TELAVANCIN HYDROCHLORIDE,ASP-9809; ARBELIC; TD-6424; VIBATIV; TELAVANCIN; TELAVANCIN HYDROCHLORIDE,TELAVANCIN,ASP-9809,ARBELIC,TD-6424,VIBATIV,TELAVANCIN,TELAVANCIN HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,,,,,,,22407,TELAVANCIN,,,,,,,,,,,,,,,,,,,,,2009-09-11T00:00:00Z,2009,9,Vibativ,bacterial skin infection,,ANTIBACTERIAL; ANTIMICROBIAL PERMEABILITY ENHANCER; BACTERIAL CELL WALL SYNTHESIS INHIBITOR; SYSTEMIC DERMATOLOGICAL ANTIBACTERIAL PRODUCT,ANTIBIOTIC; BIOLOGICAL THERAPEUTIC; DAILY DOSING; FORMULATION POWDER; FREEZE DRYING; GLYCOPROTEIN; INFUSION; INTRAVENOUS FORMULATION; LIPID,matched (3),022110,NDA,2006-12-06T00:00:00Z,fda,0,0,1,0,0,,theravance,private,0,24.4,23.1,22,19.6,12.1,8.9,-53.2,,77.5,,,,,IPO in 2014,,,1,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022110,553,485,41,3,Bacterial infection; unspecified site,1,0
97,"BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HCL (H PYLORI INFECTION), APTALIS/ NEWBRIDGE/ NOVAMEDICA","H PYLORI COMBINATION THERAPY, AXCAN; HELICIDE; HELIZIDE; PYLERA; BISKALCITRATE + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE; BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HCL (H PYLORI INFECTION), APTALIS/ NEWBRIDGE/ NOVAMEDICA; BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE (H PYLORI INFECTION), APTALIS; BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE (H PYLORI INFECTION), APTALIS/ NEWBRIDGE; BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE (H PYLORI INFECTION), AXCAN; BISMUTH CITRATE + METRONIDAZOLE + TETRACYCLINE; BISMUTH CITRATE + METRONIDAZOLE + TETRACYCLINE (H PYLORI INFECTION), AXCAN; BISMUTH SUBCITRATE POTASSIUM; BISMUTH SUBCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE; TETRACYCLINE","H PYLORI COMBINATION THERAPY, AXCAN; HELICIDE; HELIZIDE; PYLERA; BISKALCITRATE + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE; BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HCL (H PYLORI INFECTION), APTALIS/ NEWBRIDGE/ NOVAMEDICA; BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE (H PYLORI INFECTION), APTALIS; BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE (H PYLORI INFECTION), APTALIS/ NEWBRIDGE; BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE (H PYLORI INFECTION), AXCAN; BISMUTH CITRATE + METRONIDAZOLE + TETRACYCLINE; BISMUTH CITRATE + METRONIDAZOLE + TETRACYCLINE (H PYLORI INFECTION), AXCAN; BISMUTH SUBCITRATE POTASSIUM; BISMUTH SUBCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE; TETRACYCLINE","BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HCL (H PYLORI INFECTION), APTALIS/ NEWBRIDGE/ NOVAMEDICA","H PYLORI COMBINATION THERAPY, AXCAN",HELICIDE,HELIZIDE,PYLERA,BISKALCITRATE + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE,"BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HCL (H PYLORI INFECTION), APTALIS/ NEWBRIDGE/ NOVAMEDICA","BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE (H PYLORI INFECTION), APTALIS","BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE (H PYLORI INFECTION), APTALIS/ NEWBRIDGE","BISKALCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE (H PYLORI INFECTION), AXCAN",BISMUTH CITRATE + METRONIDAZOLE + TETRACYCLINE,"BISMUTH CITRATE + METRONIDAZOLE + TETRACYCLINE (H PYLORI INFECTION), AXCAN",BISMUTH SUBCITRATE POTASSIUM,BISMUTH SUBCITRATE POTASSIUM + METRONIDAZOLE + TETRACYCLINE HYDROCHLORIDE,TETRACYCLINE,,,,,,,,,,,,,,,,,50786,BISMUTH SUBCITRATE POTASSIUM; METRONIDAZOLE; TETRACYCLINE,,,,,,,,,,,,,,,,,,,,,2006-09-28T00:00:00Z,2006,9,Pylera,helicobacter pylori infection,H+ K+ ATPASE INHIBITOR,ANTIBACTERIAL; MUCOSAL PROTECTIVE,ANTIBIOTIC; CAPSULE FORMULATION; DRUG COMBINATION; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC,matched (3),050786,NDA,2001-09-28T00:00:00Z,fda,0,0,0,0,0,,axcan pharma,NASDAQ: AXCA,1,292.3,251.3,243.6,179.1,133.2,104.5,219.5,39.8,39.8,,,,,,,,1,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050786,610,149,41,3,Bacterial infection; unspecified site,1,0
